	Unnamed: 0	Sentence	Label
7055	7055	fancellam kayari vaa.... abhrahaminte    status video.....ellavarum kayari kaanu subscribe cheyyu like adikku	unknown_state
7056	7056	churikayum chuzhati oru varavund massennonnum paranjaal pora maranamass      ikkaaaa	Positive
7057	7057	nannayi. cliche yill ninnu mochanam aakatte. pratheeksha undu.	Positive
7058	7058	laaleta katta waiting for ittimani relise	Positive
7059	7059	7 adichalle na thalayallada...  thalayedukaravandaaaaaa.....  #neduballi stephen	unknown_state
7060	7060	bigg bajatt sinimayaano, aittam dance athu nirbandha..	unknown_state
7061	7061	confident ayi dialogue adicha palarudeyum comments athinte present replies kandu  chirikan vannatha	unknown_state
7062	7062	njammante alkkaar kidannu umbunnundalo...ithetho kunnam kulam video aanu...mammookkayude mamengam enna booar trailer aanu.🤧🤧	Negative
7063	7063	peter heina kond vannu mohanlal cheythathu pole cheyyan nilkkanda mammokka. fight ath muruganu paranjittullatha.	unknown_state
7064	7064	mariam kiduu...  jose masss...  porinju maranamass...	Positive
7065	7065	padam kand kazhinj trailer kanan vannath njn mathramano	unknown_state
7066	7066	ente channel kanathavar like adichu poykko	unknown_state
7067	7067	last sukumaran chettante photo kandavarkk like adikkanulla sthalam	unknown_state
7068	7068	laletta movie kku super response aanalloo	Positive
7069	7069	last dialogue kalakkki makkale  surajeetan poliyalleeeee	Positive
7070	7070	aa mukuthi aarkenkhilum kandaal eduth kodukane... maamaangam katta waiting	Positive
7071	7071	aaaa 5m l 1 m enteyaaaipo ith kelkkade urangan patatha avastha aayi	Positive
7072	7072	padam enthaayaalum kidakkum kaaranam mammookka ozhivaakkiya padamaanennu kettu	Positive
7073	7073	adipwoliii lalettaaa	Positive
7074	7074	orupaadu  naalukalkku shesham lalettane komadi vesham cheythathu kandu santhosham thonniyavar like‌ adikku	unknown_state
7075	7075	nammude ravi annante directionil oru padam kaanan kodhikkunnavar like adiche	unknown_state
7076	7076	glass kondum mass kanichilea pwoli odiyan	Positive
7077	7077	inii panayam vekkanengaanum kodutho enthaayaalum cases kodukkanam pillechaa... innu mookkutthi kandilla naale aranjaanam kandillelo🤢	unknown_state
7078	7078	kidukkii mammukaaa kidukii odukathe mass bgm	Positive
7079	7079	ennum ravile trailer kaanan vendi ezhunelkkunnavr ivde	unknown_state
7080	7080	ammayude snehathinu pakaram nalkaan oru ammakk maathrame kazhiyoo	Positive
7081	7081	oru mookkutthi kalanju kittiyittundu ..  evideyaa ealpikkande	unknown_state
7082	7082	aaraan stunt choreography ennu arinjaal kollamaayirunnu	unknown_state
7083	7083	love action drama or ittymaani made in china vote comment	unknown_state
7084	7084	enth parayana ...pwolich adukki bgm vera level	Positive
7085	7085	make up kurach koodiyo enn oru doubt	Mixed_feelings
7086	7086	nanmayum yaadhaardhyabodhavumulla nalla oru sinima..manass nirakkunna gaanangalum chithrangalum...oppam jeevanulla abhinayamuhoorthangalum.. pranayavum sahodara snehavum kumbalangiyude graamanthareekshathil manoharamaayi vaartheduthu..kaanaathavarkku valia nush‌tumm thanne..ennokke boony parayaan paranju	Positive
7087	7087	enthonnu paatt ithokke kashtam thanne ezhuthi avante thala adichupolikkanam avante kunjammede mookkutthi	Negative
7088	7088	boxfees adichu pambaram aakkaanaan eee ettanum pillerum varunnathu	Positive
7089	7089	angine athinum oru theerumanam aayi . padam amittu aakum . pavam first directarude kanneer daivam kanathirikkilla .	Negative
7090	7090	only for ikka not for sunny	unknown_state
7091	7091	10  minutt making viidiyoo kaanichu thannu.   otta kaaryam parayaam.   maamaankatthiloode industry hitt‌ allah avante appante hitt‌ nammal adichirikkum	Positive
7092	7092	masss....  ikkaa	Positive
7093	7093	trailer kanditt pokathe like button adichitt pokane	unknown_state
7094	7094	santa international ayirikkum but ninte agraaham local mathy	unknown_state
7095	7095	mookkutthi mookkutthi kandilla avide thiranju ivide thiranju ...............enthonnade ithu ,ithilum nalla varikal/kavithakal  balaramayil achadichu vannu kandittundu . sajeev pilla thanne cheytaal mathiyayirunnu .	Negative
7096	7096	eee oonam eattan edukkuvaannu  parayaan paranju boony....  #hvy waiting....  #ittimaani  #lalettan   #uyir	Positive
7098	7098	randu thavana kandu. sekkant‌ time  kooduthal  detail kaanaam.  brilliant film	Positive
7099	7099	aarum kaanaa hridayathaaramathil uruki naam annu aarum kelkka pranayajala....katha palavuru thudarumo...	unknown_state
7100	7100	mukkutthi enna gaanam ningal eavareyum pole thanne kaathirunna kanda gaanamaan. pinnale kure faansukaarude karachilum kettu .mukkutthi avide kandilla . ivide eduthu ,ellaam paranjukondu .. oru looad puchham vaarivithari kondu oru kaaryam ningalude oormmayilekku dharippikkan aayitt aagrahikkukayaan. kaaranam ningal ethra perr mookkutthi enna kalaaroopathekkurichu kettirikkum ennariyilla .angane oru kalaaroopam ivide undaayirunnu .kurachukoodi eluppathil paranjaal aaa kalaaroopathinu oru modified roopamaan innathe mohaniyaattam. churukki paranjaal annathe kaalatthe baar dance thulyamaaya oru kalaaroopamaayirunnu mookkutthi. nritham cheiyunna nirtthaki ente mukkutthi poyennu parayunnu. avide madyapichu kondirikkunnavarude aduthu pooyi nokkunnu .avarude dressukal maatti nokkunnu .ithaayirunnu annathe kalaaroopathinte hailait. anyam ninnu pookumaayirunna aaa mookkutthi enna kalaaroopathe vallathol thirichu pidikkaan shramichu . athinte bhagamaayaanu mohiniyaattam roopamkollunnathu polum. onnu aalochikkendathu eee sinimayude bhagamaayi varunna oru paattil ethratholam patanam nadathiyathinu sheshamayirikkum aaa mookkutthi enna kalaaroopathe thirichu konduvaraan sramichurikkuka. enthaayaalum orupaadu abhimaanam thonnunnu .orupaadu pratheekshayum.. iniyum mookkutthi poye, mookkutthi kandilla ennu parayunnavarodu onne parayaanulloo. chemmeen chaadiyal muttolam pinnem chaadiyal chattiyolam	Positive
7101	7101	film industry odu ikka eppozhum neethipularthiyitte ullu.....eethoru cinemaykk purakilum oraayiram perude kashttappaadum kanneerumokke undavum.....degrade cheythavarodu onnu mathre parayaanullu.....moshaayippoyi...really bad......fanisam maatti vech oru thavana aa cinema onnu kandunokk.....swantham samskaaratheyaanu ningal  apamaanichath....sangadamund...orupaad	Positive
7102	7102	waiting aane pettanne 8 mani aayaal kullamaayirunnu allae	Positive
7103	7103	padam kandit kidu aayi thoni trailer kaanunvr	Positive
7104	7104	padam oru rakshem illa fahdh polichadukki	Positive
7105	7105	2:44 aaa mukkutthi vittitt varunna varavaa	unknown_state
7106	7106	kunhali marakyar charithram. kunhali marakyar sinimakku munpu arinjirikkendathellaam	unknown_state
7107	7107	ivide 6 munny aavaan kaathathirunnathu njaan mathramaano	unknown_state
7108	7108	malayala cinemayude .....  ore oru rajavu   #lalettan	Positive
7109	7109	mollywoodin thala uyarthan  mammookkayude vaka puthiya oruitem koodi     mammookka fan like adi	Positive
7110	7110	kandittum kandittum mathivarunnilla ..entho oru magic trailer i'll und..appo filim ethanennu uhikan pattunilla	Positive
7111	7111	good will uplaod aakitum. why view koravu?	unknown_state
7112	7112	laletttaaaa heavy padam industrial hit definite	Positive
7113	7113	oru newcomern kittavaunna etavaum nalla role....  all d bst team	Positive
7114	7114	hang ayo youtube? views no updating	unknown_state
7115	7115	hahaha...🤣🤣🤣siricchu satthu....sugar koodi poyi mone... pakka flop....	Negative
7116	7116	thakarthutto...  onnalla orupaadu kaaranangalaa...  ith thakarkkum...	Positive
7117	7117	mammooka inghale njettichaalo 2019 bilalum ithokke kand romaanjam	Positive
7118	7118	pulimurugan pole akkan ulla udesham bt release kazhinj parayam kollavo elliyo enn	Mixed_feelings
7119	7119	ikka vere level aas always.. eee praayatthilum ikka lookkinte kaaryatthilum oru vittu veezhchayum kaanikkathe oru maasmarika manushyan,,  hand‌summ like‌ aaa teenager.. pakshe bgm ente personnel opinyan vallathe vadham aayi pooy‌. teaser naise aayitt chey‌thittittund bgm maathram aanu‌ oru poraayimayaay enikku thonniyathu  .. bgm vallathe loow rench aayi pooy‌..  personnel opinyan maathram aanu‌..ellaam nannayitt cheythu oru teaserinte maine kondent aaya bgm kondu loow klaas aakki vechekkunnu..	Mixed_feelings
7120	7120	lokathe vaarthakalum vishengalum ariyaan udan subscribe cheyyoo....        *distribution media*	unknown_state
7121	7121	ee trailer kandappo sharukh khante fan cinema orma vannathu enikku mathramano...	Mixed_feelings
7122	7122	maamaankakaalatthinu shesham iniyoru  asurakaalam	unknown_state
7123	7123	singana suryaye vellan oru poo monum ella	Negative
7124	7124	payyannoor nte swantham anashwara kutty yum	Positive
7125	7125	neelan dialogukal orikkal prajayil paranjathinte sheenam ariyaallo	unknown_state
7126	7126	heavy scenes......   katta shh‌poort,....	Positive
7127	7127	etra pravishyam kandu ennariyila.. oro thavanem romanjam... bgmdialogue	Positive
7128	7128	mookkuthipoyennu0  paranju  mookkel  thatti... aranjaanamaayirunine0kiloo  daivame	unknown_state
7129	7129	kochu pillerode chodikkan eth rajayalla nattellulla stephen nedumpalliyaanu.	Positive
7130	7130	apo tiktok sundarikal ini kondu poi... ini tik tok thurakkanda...  kopp	unknown_state
7131	7131	1:33 ithinu shesham shey9  therivilikkunnundu(sinimayil) sradhichaal manasilakum	unknown_state
7132	7132	perfect..! mccurrani ulla classil thanneyaanu njaanum padichathu.. expecting the whole spirit of #royalmech in the movie..	Positive
7133	7133	aaroo oraal allah ente eattan my big brother	unknown_state
7134	7134	investigation thriller pollikkum ...	Positive
7135	7135	listin stephen 🥰🥰 prithvi raj 🤟🤟🤟	unknown_state
7136	7136	sadha pichaththi mudhal rocket launcher vere und..  rajuvettan enna summava	Positive
7137	7137	madhura raja pokkiri raja  rajadi raja raja manikyam rakshasa rajav	unknown_state
7138	7138	muruka ne theernnada   mammokka fans jpg	unknown_state
7139	7139	dislike adikkan takka endon ee songilulladveruppeer adikkade like	Positive
7140	7140	jayettante punyalanu sesham trissur slangilulla hitakum ethu	Positive
7141	7141	ariyaan melaathathukondu chodikkuva ithil naayakan  ikka  thanne  aano	Negative
7142	7142	shaine nigam... iniyum orupaadu uyarangalil ethaan ulla nadan	Positive
7143	7143	ithe kandirikkum enn ullvar like itte pokko 🤨	Positive
7144	7144	kumbalangikku shesham ithaa veendumoru nalla adipoli  moovi.... nammade chekkanullath kondu korachokke pradeeksha  vechu  thanneya ticket  eduthathu.... nokkumbo vichaarichathinekkaalum nannayittund..... +2 lifilot, frontshippilottum okke oru pranayakathayodoppam  kondupoyi ennumaathramalla sinima theerunnidam vare chirichu thakarthu..... orupaadu buildup kodutthu varunna, orupaadu super actors,actress undayittum nammale niraashappeduthunna,realistic alllaatha, karayan thonnunna komadi tharunna padangale vechu nokkumbo ottum veruppikkaathe, overaytt promotion onnum nalkaathe, vallya experienced aaya allengil sthiram ulla hero, heroine kall  (excpt vineeth)onnum illaathe thanne kaanunnavarkku oru nalla visual treat nalkaan kazhiyunnathil eee sinima vijayichathayi enikku thonnunnu.....  kandumadutha action seenukalum, vaalum kathiyokke kondu oodivarunna gundakalum,avare ellaam ottayadikku chithari eriyunna heroy pinneedulla slowmotion nadattham... pinne  songs chilathokke foreign ll  okke poyitt kashtappettu edakkunna song sequence ayirikkum  athokke chilappo nammal sradhikkaarupolumilla!!! pattumenkil skip cheyyum.... angane malayalasinimayil kanduvarunna sthiram kaazhchakalil ninnu different aayi varunna chila sinimakal aanu ippo prekshakar kooduthal aaswadikkunnathu..... guppy, kumbalangi, parava etc angane orupaadu feelgood movies, realistic movies anu innu prekshakarkku aavasyam..... artificiality thonnaatha natural abhinayavum athinupattiya background okkeyulla scenes aanu nammal saadhaaranakaarkk  kooduthal  relate cheyyaan pattuka....athaavaam horror movies neeii maattinirthiyaal nammalkk itharam movies nodu  kooduthal  ishtam thonnaan kaaranam..... samayavum paisa mathramalla kaaryam  manassinu kulirma,kandirangumbol oro  prekshakanteyum  mukhathukaanunna  punchiriyumaan itharam kochu sinimakalude vijayam!!!!!!	Positive
7145	7145	entammo   semma.....   mass ka bap	Positive
7146	7146	daivame ithu‌ malayaalam padam thanne aano atho valla corian padavum aano  ejjathi poli	Positive
7148	7148	ithu nthaa marana veettile trailer aano	Negative
7149	7149	eppol kaanum kandaal parayanam oodi rakshappedaanaa	unknown_state
7150	7150	369 like‌  enikku  venam  369 like‌  ningal  enikku  tharumo  369 like‌  njaan  angottu  yedukkuvaa	unknown_state
7151	7151	ithokke school pillerodu pooyi para saare	unknown_state
7152	7152	petta cinema rajani dialogue ellam undallo..	Mixed_feelings
7153	7153	ithinokke aara  dislike  adikaaa	Negative
7154	7154	chumma thozhayaathe eee chaanal onnu nokkiyittu pookoo ...	unknown_state
7155	7155	padam oru rakshem illa oru must watch movie	Positive
7157	7157	ee praayatthilum ijjati manushan ikka uyiir	Positive
7159	7159	master joshy joseph joju chemban vinod naila usha tg ravee pinne thrissur  immi pooram mmal malayalikalaa porikkum	Positive
7160	7160	eee sinimayil abhinaya mikavu kondu njettichu kalanjathu villan rolil vanna fahad faasil.	Positive
7161	7161	oru rakshayumilla maranamaas chithramaakum ennu pratheekshikkunnu	Positive
7162	7162	chettaa ithu kunhali marakkaaraakarinta poosttar audiyo koduthathu  allathe  sinima ithu undaakilla ithinum mass annu  lalletan  love  you  lalleta	Positive
7163	7163	jettimaani..jimmittinte adutha  padam soorii padakkam   loading 🤣🤣🤣🤣	Negative
7164	7164	athethu pennumpullayade pokkam postine pidichu costumesokke ittu  chalamakki ottum kollathilla pattum liricsum kollathilla  evideyokkayo  kannondu chollanu mindandu mindanu keri varunnu 🤣🤣	Negative
7165	7165	padam polappan. ,,,, eee song vallathe ishttappettu	Positive
7166	7166	oru  maargavum ilaatha kalii pooyi  maricho	unknown_state
7167	7167	njan katta lalettan fan big brother teaser ne kaayyilum mass aanu , adipoli ,thakarthuu	Positive
7168	7168	allam unde story koodi kidilananengil 2020 malayalam industry hit urappikkam   mammukka	Positive
7169	7169	marana  mass  ikkkaaa	Positive
7170	7170	prithviraaj,  suraj...  randu rajaakkanmaarum chernnu eee christumous,  nyoo iyar season angu adakki bharikkuwa......  driving licenses teaminu vijayashamsakal....	Positive
7171	7171	pratheekshichathu ... kalari vilakku  thelinjathaano  athu poloru aittam aayirunnu ... ithu entho pratheekshakkothu  aayilla	Negative
7172	7172	oru ikka faanaayittu pollum katta romaancham laletta ith pwolikum	Positive
7173	7173	ikkayude aaa  chiri ishtapettavar maathram like‌	unknown_state
7174	7174	ente chaanal onnu subscribe chaidu support cheyyaamo ? please	unknown_state
7175	7175	eee trailer ulla padam ennaa.. release.. erangiya queenil ithile aake 2 scene maathre ulloo... aale patticha trailer...... but #film kidu	Positive
7176	7176	enna karambiya... hoh african aalkar inji malayali penengale keatti kalikum	Negative
7177	7177	patthu praavishyatthil kooduthal kandavar undo eee song ,,,.......	Positive
7178	7178	ithode randu kaaryangal theerumaanamaayi athil onnu‌ boxes‌ oafees pinne amal neeradinu shesham malayaalathil pinne aarr ennathinulla utharam athe athu linto kuryan thanne  enthaayaalum mammookayum  linto kuryannum  ivar randuperum  maaraka combo thanne	Positive
7179	7179	nalla sinimaya shh‌nehikkunnavarkku iii sinima ishttampedum...	Positive
7180	7180	suraj ithile matte silma nadan langerude muttanu phaan... pakshe,  entharo kuttatthinu lavante licenses suraj  chetthikkalayunnu  ithrem manasilaayi, backie padam oodiyengil pooyi kaanum, illengil illa.	unknown_state
7181	7181	eth pulimuragan pole undalo..trailerinte last sredhiku	Mixed_feelings
7182	7182	eee christmas jayettan edkuva  mmade tcr pooram	Positive
7183	7183	nthokke aayirunnu.. janapriya naayakan mikacha nadan.. cheyendathellaam cheythu cheythu janangalde veruppum sambaadhichu kazhivum nashttapettu low class films um irakki ellaam potti paalleessaayi  ippo dhaa kuttikalde padangalil orumaathiri petta veshangal cheythu kara kayaraan nokkanu.. pyaavam!	Negative
7185	7185	ella mammookkka fansum 100 like ennikku tharamo	unknown_state
7186	7186	oonam ittichan kondupoyi.....  .. laletta.....	Positive
7187	7187	ithin dislike addikunavar lokka tholvikallayirkkum	unknown_state
7188	7188	ente ponnuooo ith malayalam industry eeh vere level ilk ethikkum	Positive
7189	7189	driving license trailer kanunna driving license illatha njan	unknown_state
7190	7190	dilip ettaa neengalu vere level aanu	Positive
7191	7191	trailer pwolliiii eni padam koodi set ayaaa	Positive
